date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag,same day year ago
20160809,09/08/2016,2,9,1317,Tuesday,Tue,Weekday,33,192,08/08/2016,20160808,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,09/08/2015
20160810,10/08/2016,3,10,1318,Wednesday,Wed,Weekday,33,192,08/08/2016,20160808,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,10/08/2015
20160811,11/08/2016,4,11,1319,Thursday,Thu,Weekday,33,192,08/08/2016,20160808,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,11/08/2015
20160812,12/08/2016,5,12,1320,Friday,Fri,Weekday,33,192,08/08/2016,20160808,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,12/08/2015
20160813,13/08/2016,6,13,1321,Saturday,Sat,Weekend,33,192,08/08/2016,20160808,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,13/08/2015
20160814,14/08/2016,7,14,1322,Sunday,Sun,Weekend,33,192,08/08/2016,20160808,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,14/08/2015
20160815,15/08/2016,1,15,1323,Monday,Mon,Weekday,34,193,15/08/2016,20160815,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,15/08/2015
20160816,16/08/2016,2,16,1324,Tuesday,Tue,Weekday,34,193,15/08/2016,20160815,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,16/08/2015
20160817,17/08/2016,3,17,1325,Wednesday,Wed,Weekday,34,193,15/08/2016,20160815,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,17/08/2015
20160818,18/08/2016,4,18,1326,Thursday,Thu,Weekday,34,193,15/08/2016,20160815,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,18/08/2015
20160819,19/08/2016,5,19,1327,Friday,Fri,Weekday,34,193,15/08/2016,20160815,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,19/08/2015
20160820,20/08/2016,6,20,1328,Saturday,Sat,Weekend,34,193,15/08/2016,20160815,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,20/08/2015
20160821,21/08/2016,7,21,1329,Sunday,Sun,Weekend,34,193,15/08/2016,20160815,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,21/08/2015
20160822,22/08/2016,1,22,1330,Monday,Mon,Weekday,35,194,22/08/2016,20160822,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,22/08/2015
20160823,23/08/2016,2,23,1331,Tuesday,Tue,Weekday,35,194,22/08/2016,20160822,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,23/08/2015
20160824,24/08/2016,3,24,1332,Wednesday,Wed,Weekday,35,194,22/08/2016,20160822,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,24/08/2015
20160825,25/08/2016,4,25,1333,Thursday,Thu,Weekday,35,194,22/08/2016,20160822,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,25/08/2015
20160826,26/08/2016,5,26,1334,Friday,Fri,Weekday,35,194,22/08/2016,20160822,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,26/08/2015
20160827,27/08/2016,6,27,1335,Saturday,Sat,Weekend,35,194,22/08/2016,20160822,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,27/08/2015
20160828,28/08/2016,7,28,1336,Sunday,Sun,Weekend,35,194,22/08/2016,20160822,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,28/08/2015
20160829,29/08/2016,1,29,1337,Monday,Mon,Weekday,36,195,29/08/2016,20160829,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,29/08/2015
20160830,30/08/2016,2,30,1338,Tuesday,Tue,Weekday,36,195,29/08/2016,20160829,8,44,August,Aug,3,2016,201608,2,1,2017,Not Month End,30/08/2015
20160831,31/08/2016,3,31,1339,Wednesday,Wed,Weekday,36,195,29/08/2016,20160829,8,44,August,Aug,3,2016,201608,2,1,2017,Month End,31/08/2015
20160901,01/09/2016,4,1,1340,Thursday,Thu,Weekday,36,195,29/08/2016,20160829,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,01/09/2015
20160902,02/09/2016,5,2,1341,Friday,Fri,Weekday,36,195,29/08/2016,20160829,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,02/09/2015
20160903,03/09/2016,6,3,1342,Saturday,Sat,Weekend,36,195,29/08/2016,20160829,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,03/09/2015
20160904,04/09/2016,7,4,1343,Sunday,Sun,Weekend,36,195,29/08/2016,20160829,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,04/09/2015
20160905,05/09/2016,1,5,1344,Monday,Mon,Weekday,37,196,05/09/2016,20160905,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,05/09/2015
20160906,06/09/2016,2,6,1345,Tuesday,Tue,Weekday,37,196,05/09/2016,20160905,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,06/09/2015
20160907,07/09/2016,3,7,1346,Wednesday,Wed,Weekday,37,196,05/09/2016,20160905,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,07/09/2015
20160908,08/09/2016,4,8,1347,Thursday,Thu,Weekday,37,196,05/09/2016,20160905,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,08/09/2015
20160909,09/09/2016,5,9,1348,Friday,Fri,Weekday,37,196,05/09/2016,20160905,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,09/09/2015
20160910,10/09/2016,6,10,1349,Saturday,Sat,Weekend,37,196,05/09/2016,20160905,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,10/09/2015
20160911,11/09/2016,7,11,1350,Sunday,Sun,Weekend,37,196,05/09/2016,20160905,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,11/09/2015
20160912,12/09/2016,1,12,1351,Monday,Mon,Weekday,38,197,12/09/2016,20160912,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,12/09/2015
20160913,13/09/2016,2,13,1352,Tuesday,Tue,Weekday,38,197,12/09/2016,20160912,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,13/09/2015
20160914,14/09/2016,3,14,1353,Wednesday,Wed,Weekday,38,197,12/09/2016,20160912,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,14/09/2015
20160915,15/09/2016,4,15,1354,Thursday,Thu,Weekday,38,197,12/09/2016,20160912,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,15/09/2015
20160916,16/09/2016,5,16,1355,Friday,Fri,Weekday,38,197,12/09/2016,20160912,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,16/09/2015
20160917,17/09/2016,6,17,1356,Saturday,Sat,Weekend,38,197,12/09/2016,20160912,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,17/09/2015
20160918,18/09/2016,7,18,1357,Sunday,Sun,Weekend,38,197,12/09/2016,20160912,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,18/09/2015
20160919,19/09/2016,1,19,1358,Monday,Mon,Weekday,39,198,19/09/2016,20160919,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,19/09/2015
20160920,20/09/2016,2,20,1359,Tuesday,Tue,Weekday,39,198,19/09/2016,20160919,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,20/09/2015
20160921,21/09/2016,3,21,1360,Wednesday,Wed,Weekday,39,198,19/09/2016,20160919,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,21/09/2015
20160922,22/09/2016,4,22,1361,Thursday,Thu,Weekday,39,198,19/09/2016,20160919,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,22/09/2015
20160923,23/09/2016,5,23,1362,Friday,Fri,Weekday,39,198,19/09/2016,20160919,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,23/09/2015
20160924,24/09/2016,6,24,1363,Saturday,Sat,Weekend,39,198,19/09/2016,20160919,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,24/09/2015
20160925,25/09/2016,7,25,1364,Sunday,Sun,Weekend,39,198,19/09/2016,20160919,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,25/09/2015
20160926,26/09/2016,1,26,1365,Monday,Mon,Weekday,40,199,26/09/2016,20160926,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,26/09/2015
20160927,27/09/2016,2,27,1366,Tuesday,Tue,Weekday,40,199,26/09/2016,20160926,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,27/09/2015
20160928,28/09/2016,3,28,1367,Wednesday,Wed,Weekday,40,199,26/09/2016,20160926,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,28/09/2015
20160929,29/09/2016,4,29,1368,Thursday,Thu,Weekday,40,199,26/09/2016,20160926,9,45,September,Sep,3,2016,201609,3,1,2017,Not Month End,29/09/2015
20160930,30/09/2016,5,30,1369,Friday,Fri,Weekday,40,199,26/09/2016,20160926,9,45,September,Sep,3,2016,201609,3,1,2017,Month End,30/09/2015
20161001,01/10/2016,6,1,1370,Saturday,Sat,Weekend,40,199,26/09/2016,20160926,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,01/10/2015
20161002,02/10/2016,7,2,1371,Sunday,Sun,Weekend,40,199,26/09/2016,20160926,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,02/10/2015
20161003,03/10/2016,1,3,1372,Monday,Mon,Weekday,41,200,03/10/2016,20161003,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,03/10/2015
20161004,04/10/2016,2,4,1373,Tuesday,Tue,Weekday,41,200,03/10/2016,20161003,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,04/10/2015
20161005,05/10/2016,3,5,1374,Wednesday,Wed,Weekday,41,200,03/10/2016,20161003,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,05/10/2015
20161006,06/10/2016,4,6,1375,Thursday,Thu,Weekday,41,200,03/10/2016,20161003,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,06/10/2015
20161007,07/10/2016,5,7,1376,Friday,Fri,Weekday,41,200,03/10/2016,20161003,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,07/10/2015
20161008,08/10/2016,6,8,1377,Saturday,Sat,Weekend,41,200,03/10/2016,20161003,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,08/10/2015
20161009,09/10/2016,7,9,1378,Sunday,Sun,Weekend,41,200,03/10/2016,20161003,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,09/10/2015
20161010,10/10/2016,1,10,1379,Monday,Mon,Weekday,42,201,10/10/2016,20161010,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,10/10/2015
20161011,11/10/2016,2,11,1380,Tuesday,Tue,Weekday,42,201,10/10/2016,20161010,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,11/10/2015
20161012,12/10/2016,3,12,1381,Wednesday,Wed,Weekday,42,201,10/10/2016,20161010,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,12/10/2015
20161013,13/10/2016,4,13,1382,Thursday,Thu,Weekday,42,201,10/10/2016,20161010,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,13/10/2015
20161014,14/10/2016,5,14,1383,Friday,Fri,Weekday,42,201,10/10/2016,20161010,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,14/10/2015
20161015,15/10/2016,6,15,1384,Saturday,Sat,Weekend,42,201,10/10/2016,20161010,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,15/10/2015
20161016,16/10/2016,7,16,1385,Sunday,Sun,Weekend,42,201,10/10/2016,20161010,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,16/10/2015
20161017,17/10/2016,1,17,1386,Monday,Mon,Weekday,43,202,17/10/2016,20161017,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,17/10/2015
20161018,18/10/2016,2,18,1387,Tuesday,Tue,Weekday,43,202,17/10/2016,20161017,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,18/10/2015
20161019,19/10/2016,3,19,1388,Wednesday,Wed,Weekday,43,202,17/10/2016,20161017,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,19/10/2015
20161020,20/10/2016,4,20,1389,Thursday,Thu,Weekday,43,202,17/10/2016,20161017,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,20/10/2015
20161021,21/10/2016,5,21,1390,Friday,Fri,Weekday,43,202,17/10/2016,20161017,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,21/10/2015
20161022,22/10/2016,6,22,1391,Saturday,Sat,Weekend,43,202,17/10/2016,20161017,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,22/10/2015
20161023,23/10/2016,7,23,1392,Sunday,Sun,Weekend,43,202,17/10/2016,20161017,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,23/10/2015
20161024,24/10/2016,1,24,1393,Monday,Mon,Weekday,44,203,24/10/2016,20161024,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,24/10/2015
20161025,25/10/2016,2,25,1394,Tuesday,Tue,Weekday,44,203,24/10/2016,20161024,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,25/10/2015
20161026,26/10/2016,3,26,1395,Wednesday,Wed,Weekday,44,203,24/10/2016,20161024,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,26/10/2015
20161027,27/10/2016,4,27,1396,Thursday,Thu,Weekday,44,203,24/10/2016,20161024,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,27/10/2015
20161028,28/10/2016,5,28,1397,Friday,Fri,Weekday,44,203,24/10/2016,20161024,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,28/10/2015
20161029,29/10/2016,6,29,1398,Saturday,Sat,Weekend,44,203,24/10/2016,20161024,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,29/10/2015
20161030,30/10/2016,7,30,1399,Sunday,Sun,Weekend,44,203,24/10/2016,20161024,10,46,October,Oct,4,2016,201610,4,2,2017,Not Month End,30/10/2015
20161031,31/10/2016,1,31,1400,Monday,Mon,Weekday,45,204,31/10/2016,20161031,10,46,October,Oct,4,2016,201610,4,2,2017,Month End,31/10/2015
20161101,01/11/2016,2,1,1401,Tuesday,Tue,Weekday,45,204,31/10/2016,20161031,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,01/11/2015
20161102,02/11/2016,3,2,1402,Wednesday,Wed,Weekday,45,204,31/10/2016,20161031,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,02/11/2015
20161103,03/11/2016,4,3,1403,Thursday,Thu,Weekday,45,204,31/10/2016,20161031,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,03/11/2015
20161104,04/11/2016,5,4,1404,Friday,Fri,Weekday,45,204,31/10/2016,20161031,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,04/11/2015
20161105,05/11/2016,6,5,1405,Saturday,Sat,Weekend,45,204,31/10/2016,20161031,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,05/11/2015
20161106,06/11/2016,7,6,1406,Sunday,Sun,Weekend,45,204,31/10/2016,20161031,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,06/11/2015
20161107,07/11/2016,1,7,1407,Monday,Mon,Weekday,46,205,07/11/2016,20161107,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,07/11/2015
20161108,08/11/2016,2,8,1408,Tuesday,Tue,Weekday,46,205,07/11/2016,20161107,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,08/11/2015
20161109,09/11/2016,3,9,1409,Wednesday,Wed,Weekday,46,205,07/11/2016,20161107,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,09/11/2015
20161110,10/11/2016,4,10,1410,Thursday,Thu,Weekday,46,205,07/11/2016,20161107,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,10/11/2015
20161111,11/11/2016,5,11,1411,Friday,Fri,Weekday,46,205,07/11/2016,20161107,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,11/11/2015
20161112,12/11/2016,6,12,1412,Saturday,Sat,Weekend,46,205,07/11/2016,20161107,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,12/11/2015
20161113,13/11/2016,7,13,1413,Sunday,Sun,Weekend,46,205,07/11/2016,20161107,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,13/11/2015
20161114,14/11/2016,1,14,1414,Monday,Mon,Weekday,47,206,14/11/2016,20161114,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,14/11/2015
20161115,15/11/2016,2,15,1415,Tuesday,Tue,Weekday,47,206,14/11/2016,20161114,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,15/11/2015
20161116,16/11/2016,3,16,1416,Wednesday,Wed,Weekday,47,206,14/11/2016,20161114,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,16/11/2015
20161117,17/11/2016,4,17,1417,Thursday,Thu,Weekday,47,206,14/11/2016,20161114,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,17/11/2015
20161118,18/11/2016,5,18,1418,Friday,Fri,Weekday,47,206,14/11/2016,20161114,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,18/11/2015
20161119,19/11/2016,6,19,1419,Saturday,Sat,Weekend,47,206,14/11/2016,20161114,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,19/11/2015
20161120,20/11/2016,7,20,1420,Sunday,Sun,Weekend,47,206,14/11/2016,20161114,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,20/11/2015
20161121,21/11/2016,1,21,1421,Monday,Mon,Weekday,48,207,21/11/2016,20161121,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,21/11/2015
20161122,22/11/2016,2,22,1422,Tuesday,Tue,Weekday,48,207,21/11/2016,20161121,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,22/11/2015
20161123,23/11/2016,3,23,1423,Wednesday,Wed,Weekday,48,207,21/11/2016,20161121,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,23/11/2015
20161124,24/11/2016,4,24,1424,Thursday,Thu,Weekday,48,207,21/11/2016,20161121,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,24/11/2015
20161125,25/11/2016,5,25,1425,Friday,Fri,Weekday,48,207,21/11/2016,20161121,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,25/11/2015
20161126,26/11/2016,6,26,1426,Saturday,Sat,Weekend,48,207,21/11/2016,20161121,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,26/11/2015
20161127,27/11/2016,7,27,1427,Sunday,Sun,Weekend,48,207,21/11/2016,20161121,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,27/11/2015
20161128,28/11/2016,1,28,1428,Monday,Mon,Weekday,49,208,28/11/2016,20161128,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,28/11/2015
20161129,29/11/2016,2,29,1429,Tuesday,Tue,Weekday,49,208,28/11/2016,20161128,11,47,November,Nov,4,2016,201611,5,2,2017,Not Month End,29/11/2015
20161130,30/11/2016,3,30,1430,Wednesday,Wed,Weekday,49,208,28/11/2016,20161128,11,47,November,Nov,4,2016,201611,5,2,2017,Month End,30/11/2015
20161201,01/12/2016,4,1,1431,Thursday,Thu,Weekday,49,208,28/11/2016,20161128,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,01/12/2015
20161202,02/12/2016,5,2,1432,Friday,Fri,Weekday,49,208,28/11/2016,20161128,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,02/12/2015
20161203,03/12/2016,6,3,1433,Saturday,Sat,Weekend,49,208,28/11/2016,20161128,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,03/12/2015
20161204,04/12/2016,7,4,1434,Sunday,Sun,Weekend,49,208,28/11/2016,20161128,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,04/12/2015
20161205,05/12/2016,1,5,1435,Monday,Mon,Weekday,50,209,05/12/2016,20161205,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,05/12/2015
20161206,06/12/2016,2,6,1436,Tuesday,Tue,Weekday,50,209,05/12/2016,20161205,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,06/12/2015
20161207,07/12/2016,3,7,1437,Wednesday,Wed,Weekday,50,209,05/12/2016,20161205,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,07/12/2015
20161208,08/12/2016,4,8,1438,Thursday,Thu,Weekday,50,209,05/12/2016,20161205,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,08/12/2015
20161209,09/12/2016,5,9,1439,Friday,Fri,Weekday,50,209,05/12/2016,20161205,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,09/12/2015
20161210,10/12/2016,6,10,1440,Saturday,Sat,Weekend,50,209,05/12/2016,20161205,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,10/12/2015
20161211,11/12/2016,7,11,1441,Sunday,Sun,Weekend,50,209,05/12/2016,20161205,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,11/12/2015
20161212,12/12/2016,1,12,1442,Monday,Mon,Weekday,51,210,12/12/2016,20161212,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,12/12/2015
20161213,13/12/2016,2,13,1443,Tuesday,Tue,Weekday,51,210,12/12/2016,20161212,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,13/12/2015
20161214,14/12/2016,3,14,1444,Wednesday,Wed,Weekday,51,210,12/12/2016,20161212,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,14/12/2015
20161215,15/12/2016,4,15,1445,Thursday,Thu,Weekday,51,210,12/12/2016,20161212,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,15/12/2015
20161216,16/12/2016,5,16,1446,Friday,Fri,Weekday,51,210,12/12/2016,20161212,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,16/12/2015
20161217,17/12/2016,6,17,1447,Saturday,Sat,Weekend,51,210,12/12/2016,20161212,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,17/12/2015
20161218,18/12/2016,7,18,1448,Sunday,Sun,Weekend,51,210,12/12/2016,20161212,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,18/12/2015
20161219,19/12/2016,1,19,1449,Monday,Mon,Weekday,52,211,19/12/2016,20161219,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,19/12/2015
20161220,20/12/2016,2,20,1450,Tuesday,Tue,Weekday,52,211,19/12/2016,20161219,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,20/12/2015
20161221,21/12/2016,3,21,1451,Wednesday,Wed,Weekday,52,211,19/12/2016,20161219,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,21/12/2015
20161222,22/12/2016,4,22,1452,Thursday,Thu,Weekday,52,211,19/12/2016,20161219,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,22/12/2015
20161223,23/12/2016,5,23,1453,Friday,Fri,Weekday,52,211,19/12/2016,20161219,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,23/12/2015
20161224,24/12/2016,6,24,1454,Saturday,Sat,Weekend,52,211,19/12/2016,20161219,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,24/12/2015
20161225,25/12/2016,7,25,1455,Sunday,Sun,Weekend,52,211,19/12/2016,20161219,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,25/12/2015
20161226,26/12/2016,1,26,1456,Monday,Mon,Weekday,53,212,26/12/2016,20161226,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,26/12/2015
20161227,27/12/2016,2,27,1457,Tuesday,Tue,Weekday,53,212,26/12/2016,20161226,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,27/12/2015
20161228,28/12/2016,3,28,1458,Wednesday,Wed,Weekday,53,212,26/12/2016,20161226,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,28/12/2015
20161229,29/12/2016,4,29,1459,Thursday,Thu,Weekday,53,212,26/12/2016,20161226,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,29/12/2015
20161230,30/12/2016,5,30,1460,Friday,Fri,Weekday,53,212,26/12/2016,20161226,12,48,December,Dec,4,2016,201612,6,2,2017,Not Month End,30/12/2015
20161231,31/12/2016,6,31,1461,Saturday,Sat,Weekend,53,212,26/12/2016,20161226,12,48,December,Dec,4,2016,201612,6,2,2017,Month End,31/12/2015
20170101,01/01/2017,7,1,1462,Sunday,Sun,Weekend,1,213,26/12/2016,20161226,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,01/01/2016
20170102,02/01/2017,1,2,1463,Monday,Mon,Weekday,2,214,02/01/2017,20170102,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,02/01/2016
20170103,03/01/2017,2,3,1464,Tuesday,Tue,Weekday,2,214,02/01/2017,20170102,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,03/01/2016
20170104,04/01/2017,3,4,1465,Wednesday,Wed,Weekday,2,214,02/01/2017,20170102,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,04/01/2016
20170105,05/01/2017,4,5,1466,Thursday,Thu,Weekday,2,214,02/01/2017,20170102,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,05/01/2016
20170106,06/01/2017,5,6,1467,Friday,Fri,Weekday,2,214,02/01/2017,20170102,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,06/01/2016
20170107,07/01/2017,6,7,1468,Saturday,Sat,Weekend,2,214,02/01/2017,20170102,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,07/01/2016
20170108,08/01/2017,7,8,1469,Sunday,Sun,Weekend,2,214,02/01/2017,20170102,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,08/01/2016
20170109,09/01/2017,1,9,1470,Monday,Mon,Weekday,3,215,09/01/2017,20170109,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,09/01/2016
20170110,10/01/2017,2,10,1471,Tuesday,Tue,Weekday,3,215,09/01/2017,20170109,1,49,January,Jan,1,2017,201701,7,3,2017,Not Month End,10/01/2016
